1619893200000,1.33027044,1.33191275,1.33016919,1.33140631,0,1619893499999,0,300,0,0,0
1619893500000,1.33144819,1.33514769,1.33144819,1.33487181,0,1619893799999,0,300,0,0,0
1619893800000,1.33487181,1.33796025,1.33458056,1.33773588,0,1619894099999,0,300,0,0,0
1619894100000,1.33754838,1.33952175,1.33690800,1.33764375,0,1619894399999,0,300,0,0,0
1619894400000,1.33764375,1.33822606,1.33690819,1.33815625,0,1619894699999,0,300,0,0,0
1619894700000,1.33815625,1.33995650,1.33692456,1.33786319,0,1619894999999,0,300,0,0,0
1619895000000,1.33761319,1.33778519,1.33659900,1.33683694,0,1619895299999,0,300,0,0,0
1619895300000,1.33702444,1.33742088,1.33546688,1.33654481,0,1619895599999,0,300,0,0,0
1619895600000,1.33641981,1.33688088,1.33516862,1.33569431,0,1619895899999,0,300,0,0,0
1619895900000,1.33569431,1.33709838,1.33555219,1.33679850,0,1619896199999,0,300,0,0,0
1619896200000,1.33679850,1.33695656,1.33592531,1.33637094,0,1619896499999,0,300,0,0,0
1619896500000,1.33630844,1.33674112,1.33483469,1.33572375,0,1619896799999,0,300,0,0,0
1619896800000,1.33566125,1.33639888,1.33432731,1.33516506,0,1619897099999,0,300,0,0,0
1619897100000,1.33516506,1.33711500,1.33454600,1.33642394,0,1619897399999,0,300,0,0,0
1619897400000,1.33642394,1.33642394,1.33129638,1.33191762,0,1619897699999,0,300,0,0,0
1619897700000,1.33179262,1.33573900,1.33129838,1.33547412,0,1619897999999,0,300,0,0,0
1619898000000,1.33553662,1.33687619,1.33398300,1.33412812,0,1619898299999,0,300,0,0,0
1619898300000,1.33412812,1.33505075,1.33231538,1.33256538,0,1619898599999,0,300,0,0,0
1619898600000,1.33256538,1.33433969,1.33183900,1.33374081,0,1619898899999,0,300,0,0,0
1619898900000,1.33367831,1.33380544,1.33240994,1.33258138,0,1619899199999,0,300,0,0,0
1619899200000,1.33264388,1.33291131,1.33190681,1.33214388,0,1619899499999,0,300,0,0,0
1619899500000,1.33215325,1.33486606,1.33202512,1.33451969,0,1619899799999,0,300,0,0,0
1619899800000,1.33451969,1.33464844,1.33330012,1.33407619,0,1619900099999,0,300,0,0,0
1619900100000,1.33407619,1.33482356,1.33267631,1.33354575,0,1619900399999,0,300,0,0,0
1619900400000,1.33354575,1.33407112,1.33202356,1.33397744,0,1619900699999,0,300,0,0,0
1619900700000,1.33397744,1.33443575,1.33290138,1.33411350,0,1619900999999,0,300,0,0,0
1619901000000,1.33411350,1.33786069,1.33402850,1.33711825,0,1619901299999,0,300,0,0,0
1619901300000,1.33711825,1.33762862,1.33624656,1.33699388,0,1619901599999,0,300,0,0,0
1619901600000,1.33693138,1.33799294,1.33479288,1.33757069,0,1619901899999,0,300,0,0,0
1619901900000,1.33763319,1.33828081,1.33621738,1.33678262,0,1619902199999,0,300,0,0,0
1619902200000,1.33678262,1.33747094,1.33566812,1.33727412,0,1619902499999,0,300,0,0,0
1619902500000,1.33733662,1.33861769,1.33722206,1.33818106,0,1619902799999,0,300,0,0,0
1619902800000,1.33818106,1.33845144,1.33557256,1.33789794,0,1619903099999,0,300,0,0,0
1619903100000,1.33783544,1.33816600,1.33592638,1.33680719,0,1619903399999,0,300,0,0,0
1619903400000,1.33668219,1.33734038,1.33406169,1.33547688,0,1619903699999,0,300,0,0,0
1619903700000,1.33566438,1.33568325,1.33151012,1.33183194,0,1619903999999,0,300,0,0,0
1619904000000,1.33183194,1.33287375,1.33008762,1.33287375,0,1619904299999,0,300,0,0,0
1619904300000,1.33281125,1.33497775,1.33257069,1.33496175,0,1619904599999,0,300,0,0,0
1619904600000,1.33496175,1.33642231,1.33430012,1.33642231,0,1619904899999,0,300,0,0,0
1619904900000,1.33642231,1.33787844,1.33599644,1.33742912,0,1619905199999,0,300,0,0,0
1619905200000,1.33736662,1.33786712,1.33296044,1.33309375,0,1619905499999,0,300,0,0,0
1619905500000,1.33309375,1.33309375,1.32988900,1.33094450,0,1619905799999,0,300,0,0,0
1619905800000,1.33100700,1.33104725,1.32981588,1.32994925,0,1619906099999,0,300,0,0,0
1619906100000,1.32988675,1.33272950,1.32979562,1.33083706,0,1619906399999,0,300,0,0,0
1619906400000,1.33096206,1.33243719,1.33072519,1.33167875,0,1619906699999,0,300,0,0,0
1619906700000,1.33173562,1.33241644,1.33013644,1.33123681,0,1619906999999,0,300,0,0,0
1619907000000,1.33136181,1.33197938,1.33088400,1.33161069,0,1619907299999,0,300,0,0,0
1619907300000,1.33161069,1.33698031,1.33160544,1.33677638,0,1619907599999,0,300,0,0,0
1619907600000,1.33677638,1.33841781,1.33617556,1.33818825,0,1619907899999,0,300,0,0,0
1619907900000,1.33812575,1.33841188,1.33637006,1.33681681,0,1619908199999,0,300,0,0,0
1619908200000,1.33681681,1.33922888,1.33488762,1.33851731,0,1619908499999,0,300,0,0,0
1619908500000,1.33864231,1.34272012,1.33793919,1.34244812,0,1619908799999,0,300,0,0,0
1619908800000,1.34175375,1.34366194,1.34024188,1.34262719,0,1619909099999,0,300,0,0,0
1619909100000,1.34267031,1.34707175,1.34187131,1.34668275,0,1619909399999,0,300,0,0,0
1619909400000,1.34668275,1.34723900,1.34365625,1.34671525,0,1619909699999,0,300,0,0,0
1619909700000,1.34646588,1.34932725,1.34582600,1.34889331,0,1619909999999,0,300,0,0,0
1619910000000,1.34889331,1.35347344,1.34832488,1.35275412,0,1619910299999,0,300,0,0,0
1619910300000,1.35281662,1.35297844,1.34656812,1.34782469,0,1619910599999,0,300,0,0,0
1619910600000,1.34812406,1.35113612,1.34809794,1.35075881,0,1619910899999,0,300,0,0,0
1619910900000,1.35069631,1.35406344,1.35064669,1.35268512,0,1619911199999,0,300,0,0,0
1619911200000,1.35252450,1.35624712,1.35252450,1.35517481,0,1619911499999,0,300,0,0,0
1619911500000,1.35529981,1.35584438,1.35389894,1.35456912,0,1619911799999,0,300,0,0,0
1619911800000,1.35463162,1.35472162,1.35151544,1.35253800,0,1619912099999,0,300,0,0,0
1619912100000,1.35253800,1.35639162,1.35251800,1.35544000,0,1619912399999,0,300,0,0,0
1619912400000,1.35537750,1.35630375,1.35373194,1.35630375,0,1619912699999,0,300,0,0,0
1619912700000,1.35630375,1.35875494,1.35358575,1.35423469,0,1619912999999,0,300,0,0,0
1619913000000,1.35417219,1.35470825,1.35224988,1.35433462,0,1619913299999,0,300,0,0,0
1619913300000,1.35433462,1.35444225,1.35096212,1.35178425,0,1619913599999,0,300,0,0,0
1619913600000,1.35172175,1.35542194,1.35136594,1.35465694,0,1619913899999,0,300,0,0,0
1619913900000,1.35452756,1.35479212,1.34543062,1.34726744,0,1619914199999,0,300,0,0,0
1619914200000,1.34726744,1.34993731,1.34586800,1.34890338,0,1619914499999,0,300,0,0,0
